17.531,18.023,0.044867,17.464,16.569,18.712,18.359,17.598,17.752,0.052168,17.583,16.79,18.62,18.568
17.578,18.042,0.051667,17.504,16.751,18.736,18.363,17.627,17.783,0.051817,17.614,16.827,18.633,18.58
17.589,18.068,0.0581,17.51,16.79,18.763,18.37,17.655,17.814,0.05147,17.645,16.863,18.646,18.592
17.596,18.082,0.0602,17.543,16.682,18.765,18.362,17.684,17.845,0.051126,17.676,16.899,18.658,18.603
17.628,18.099,0.057967,17.578,16.644,18.806,18.368,17.712,17.877,0.050786,17.707,16.936,18.67,18.615
17.658,18.119,0.0572,17.605,16.755,18.81,18.386,17.74,17.908,0.05045,17.738,16.972,18.683,18.627
17.686,18.143,0.053633,17.64,16.81,18.804,18.395,17.769,17.939,0.050117,17.769,17.008,18.695,18.638
17.751,18.157,0.052433,17.683,17.011,18.837,18.399,17.797,17.97,0.049788,17.799,17.044,18.707,18.65
17.784,18.176,0.053067,17.709,17.206,18.868,18.407,17.825,18.001,0.049462,17.83,17.08,18.719,18.662
17.831,18.192,0.0528,17.742,17.191,18.917,18.392,17.853,18.031,0.049139,17.861,17.116,18.731,18.674
17.861,18.214,0.052767,17.785,17.274,18.962,18.395,17.881,18.062,0.04882,17.891,17.152,18.744,18.685
17.922,18.228,0.055233,17.804,17.532,18.984,18.417,17.908,18.093,0.048504,17.921,17.187,18.756,18.697
17.971,18.238,0.055333,17.869,17.611,19.006,18.437,17.936,18.124,0.048191,17.952,17.223,18.767,18.709
18.001,18.252,0.055067,17.91,17.676,19.026,18.486,17.964,18.155,0.047881,17.982,17.258,18.779,18.72
18.045,18.261,0.0552,17.954,17.879,19.049,18.555,17.991,18.185,0.047574,18.012,17.294,18.791,18.732
18.071,18.269,0.055,18.017,17.815,19.066,18.598,18.019,18.216,0.047269,18.042,17.329,18.803,18.743
18.117,18.283,0.055333,18.065,17.906,19.072,18.645,18.046,18.247,0.046968,18.073,17.364,18.815,18.755
18.177,18.295,0.0486,18.118,18.002,19.127,18.649,18.074,18.278,0.046668,18.103,17.399,18.827,18.766
18.211,18.31,0.047333,18.158,18.112,19.129,18.707,18.101,18.308,0.046372,18.132,17.434,18.838,18.778
18.244,18.328,0.047467,18.22,18.115,19.156,18.694,18.128,18.339,0.046078,18.162,17.469,18.85,18.789
